InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancelled,IsReturn,Year,Month,Day,Hour,DayOfWeek,Weekday,TotalPrice,Season,TransactionType,IsLoyalCustomer,ProductCategory
536415,22616,Pack Of 12 London Tissues,12,,0.29,12838.0,United Kingdom,False,False,,,,,,,3.4799999999999995,,Sale,False,Other
536415,22775,Purple Drawerknob Acrylic Edwardian,1,,1.25,12838.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536415,22899,Children'S Apron Dolly Girl,2,,2.1,12838.0,United Kingdom,False,False,,,,,,,4.2,,Sale,False,Toys
536415,22367,Childrens Apron Spaceboy Design,3,,1.95,12838.0,United Kingdom,False,False,,,,,,,5.85,,Sale,False,Other
536415,22942,Christmas Lights 10 Santas,3,,8.5,12838.0,United Kingdom,False,False,,,,,,,25.5,,Sale,False,Home
536415,22941,Christmas Lights 10 Reindeer,3,,8.5,12838.0,United Kingdom,False,False,,,,,,,25.5,,Sale,False,Home
536415,22086,Paper Chain Kit 50'S Christmas,6,,2.95,12838.0,United Kingdom,False,False,,,,,,,17.700000000000003,,Sale,False,Stationery
536415,22940,Feltcraft Christmas Fairy,2,,4.25,12838.0,United Kingdom,False,False,,,,,,,8.5,,Sale,False,Other
536415,21212,Pack Of 72 Retrospot Cake Cases,2,,0.55,12838.0,United Kingdom,False,False,,,,,,,1.1,,Sale,False,Other
536415,21976,Pack Of 60 Mushroom Cake Cases,2,,0.55,12838.0,United Kingdom,False,False,,,,,,,1.1,,Sale,False,Other
536415,22951,60 Cake Cases Dolly Girl Design,2,,0.55,12838.0,United Kingdom,False,False,,,,,,,1.1,,Sale,False,Toys
536415,21977,Pack Of 60 Pink Paisley Cake Cases,3,,0.55,12838.0,United Kingdom,False,False,,,,,,,1.6500000000000001,,Sale,False,Other
536415,22834,Hand Warmer Babushka Design,3,,2.1,12838.0,United Kingdom,False,False,,,,,,,6.300000000000001,,Sale,False,Other
536415,22867,Hand Warmer Bird Design,3,,2.1,12838.0,United Kingdom,False,False,,,,,,,6.300000000000001,,Sale,False,Other
536415,22865,Hand Warmer Owl Design,3,,2.1,12838.0,United Kingdom,False,False,,,,,,,6.300000000000001,,Sale,False,Other
536415,22632,Hand Warmer Red Retrospot,3,,2.1,12838.0,United Kingdom,False,False,,,,,,,6.300000000000001,,Sale,False,Other
536415,21916,Set 12 Retro White Chalk Sticks,2,,0.42,12838.0,United Kingdom,False,False,,,,,,,0.84,,Sale,False,Other
536415,22587,Feltcraft Hairband Red And Blue,4,,0.85,12838.0,United Kingdom,False,False,,,,,,,3.4,,Sale,False,Other
536415,22566,Feltcraft Hairband Pink And Purple,3,,0.85,12838.0,United Kingdom,False,False,,,,,,,2.55,,Sale,False,Other
536415,22565,Feltcraft Hairbands Pink And White,3,,0.85,12838.0,United Kingdom,False,False,,,,,,,2.55,,Sale,False,Other
536415,22472,Tv Dinner Tray Dolly Girl,2,,4.95,12838.0,United Kingdom,False,False,,,,,,,9.9,,Sale,False,Toys
536415,22557,Plasters In Tin Vintage Paisley,3,,1.65,12838.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,False,Other
536415,22551,Plasters In Tin Spaceboy,3,,1.65,12838.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,False,Other
536415,22554,Plasters In Tin Woodland Animals,3,,1.65,12838.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,False,Other
536415,22534,Magic Drawing Slate Spaceboy,3,,0.42,12838.0,United Kingdom,False,False,,,,,,,1.26,,Sale,False,Other
536415,22531,Magic Drawing Slate Circus Parade,3,,0.42,12838.0,United Kingdom,False,False,,,,,,,1.26,,Sale,False,Other
536415,22529,Magic Drawing Slate Go To The Fair,3,,0.42,12838.0,United Kingdom,False,False,,,,,,,1.26,,Sale,False,Other
536415,22530,Magic Drawing Slate Dolly Girl,3,,0.42,12838.0,United Kingdom,False,False,,,,,,,1.26,,Sale,False,Toys
536415,84032B,Charlie + Lola Red Hot Water Bottle,3,,2.95,12838.0,United Kingdom,False,False,,,,,,,8.850000000000001,,Sale,False,Other
536415,22837,Hot Water Bottle Babushka,3,,4.65,12838.0,United Kingdom,False,False,,,,,,,13.950000000000001,,Sale,False,Other
536415,85049H,Urban Black Ribbons,2,,1.25,12838.0,United Kingdom,False,False,,,,,,,2.5,,Sale,False,Gift
536415,22749,Feltcraft Princess Charlotte Doll,2,,3.75,12838.0,United Kingdom,False,False,,,,,,,7.5,,Sale,False,Toys
536415,22807,Set Of 6 T-Lights Toadstools,12,,2.95,12838.0,United Kingdom,False,False,,,,,,,35.400000000000006,,Sale,False,Home
536416,21494,Rotating Leaves T-Light Holder,12,,1.25,13255.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Home
536416,21915,Red Harmonica In Box,72,,1.25,13255.0,United Kingdom,False,False,,,,,,,90.0,,Sale,False,Other
536416,22938,Cupcake Lace Paper Set 6,12,,1.95,13255.0,United Kingdom,False,False,,,,,,,23.4,,Sale,False,Stationery
536416,22768,Family Photo Frame Cornice,4,,9.95,13255.0,United Kingdom,False,False,,,,,,,39.8,,Sale,False,Other
536416,22767,Triple Photo Frame Cornice,4,,9.95,13255.0,United Kingdom,False,False,,,,,,,39.8,,Sale,False,Other
536416,82494L,Wooden Frame Antique White,6,,2.95,13255.0,United Kingdom,False,False,,,,,,,17.700000000000003,,Sale,False,Other
536420,21889,Wooden Box Of Dominoes,12,,1.25,16583.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Other
536420,21892,Traditional Wooden Catch Cup Game,12,,1.25,16583.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Other
536420,21891,Traditional Wooden Skipping Rope,12,,1.25,16583.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Other
536420,21890,S/6 Wooden Skittles In Cotton Bag,6,,2.95,16583.0,United Kingdom,False,False,,,,,,,17.700000000000003,,Sale,False,Bags
536420,21718,Red Metal Beach Spade,12,,1.25,16583.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Other
536420,21716,Boys Vintage Tin Seaside Bucket,8,,2.55,16583.0,United Kingdom,False,False,,,,,,,20.4,,Sale,False,Other
536420,21715,Girls Vintage Tin Seaside Bucket,8,,2.55,16583.0,United Kingdom,False,False,,,,,,,20.4,,Sale,False,Other
536420,22113,Grey Heart Hot Water Bottle,4,,3.75,16583.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Other
536420,22111,Scottie Dog Hot Water Bottle,3,,4.95,16583.0,United Kingdom,False,False,,,,,,,14.850000000000001,,Sale,False,Other
536420,22110,Bird House Hot Water Bottle,6,,2.55,16583.0,United Kingdom,False,False,,,,,,,15.299999999999999,,Sale,False,Other
536420,22358,Kings Choice Tea Caddy,6,,2.95,16583.0,United Kingdom,False,False,,,,,,,17.700000000000003,,Sale,False,Other
536420,22357,Kings Choice Biscuit Tin,4,,4.25,16583.0,United Kingdom,False,False,,,,,,,17.0,,Sale,False,Other
536420,22115,Metal Sign Empire Tea,6,,2.95,16583.0,United Kingdom,False,False,,,,,,,17.700000000000003,,Sale,False,Other
536420,22969,Homemade Jam Scented Candles,12,,1.45,16583.0,United Kingdom,False,False,,,,,,,17.4,,Sale,False,Home
536423,22619,Set Of 6 Soldier Skittles,4,,3.75,18085.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Other
536423,21481,Fawn Blue Hot Water Bottle,6,,2.95,18085.0,United Kingdom,False,False,,,,,,,17.700000000000003,,Sale,False,Other
536423,22632,Hand Warmer Red Retrospot,12,,2.1,18085.0,United Kingdom,False,False,,,,,,,25.200000000000003,,Sale,False,Other
536423,22837,Hot Water Bottle Babushka,8,,4.65,18085.0,United Kingdom,False,False,,,,,,,37.2,,Sale,False,Other
536423,21479,White Skull Hot Water Bottle,8,,3.75,18085.0,United Kingdom,False,False,,,,,,,30.0,,Sale,False,Other
536423,21485,Retrospot Heart Hot Water Bottle,8,,4.95,18085.0,United Kingdom,False,False,,,,,,,39.6,,Sale,False,Other
536423,84029E,Red Woolly Hottie White Heart.,8,,3.75,18085.0,United Kingdom,False,False,,,,,,,30.0,,Sale,False,Other
536423,22111,Scottie Dog Hot Water Bottle,16,,4.95,18085.0,United Kingdom,False,False,,,,,,,79.2,,Sale,False,Other
536423,22113,Grey Heart Hot Water Bottle,8,,3.75,18085.0,United Kingdom,False,False,,,,,,,30.0,,Sale,False,Other
536425,22837,Hot Water Bottle Babushka,8,,4.65,13758.0,United Kingdom,False,False,,,,,,,37.2,,Sale,True,Other
536425,22585,Pack Of 6 Birdy Gift Tags,12,,1.25,13758.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536425,79321,Chilli Lights,8,,4.95,13758.0,United Kingdom,False,False,,,,,,,39.6,,Sale,True,Home
536425,22637,Piggy Bank Retrospot,12,,2.55,13758.0,United Kingdom,False,False,,,,,,,30.599999999999998,,Sale,True,Other
536425,21556,Ceramic Strawberry Money Box,6,,2.55,13758.0,United Kingdom,False,False,,,,,,,15.299999999999999,,Sale,True,Other
536425,22646,Ceramic Strawberry Cake Money Bank,12,,1.45,13758.0,United Kingdom,False,False,,,,,,,17.4,,Sale,True,Other
536425,22644,Ceramic Cherry Cake Money Bank,12,,1.45,13758.0,United Kingdom,False,False,,,,,,,17.4,,Sale,True,Other
536425,22645,Ceramic Heart Fairy Cake Money Bank,12,,1.45,13758.0,United Kingdom,False,False,,,,,,,17.4,,Sale,True,Other
536425,22650,Ceramic Pirate Chest Money Bank,12,,1.45,13758.0,United Kingdom,False,False,,,,,,,17.4,,Sale,True,Other
536425,22508,Doorstop Retrospot Heart,8,,3.75,13758.0,United Kingdom,False,False,,,,,,,30.0,,Sale,True,Other
536425,21411,Gingham Heart Doorstop Red,3,,4.25,13758.0,United Kingdom,False,False,,,,,,,12.75,,Sale,True,Other
536425,22511,Retrospot Babushka Doorstop,4,,3.75,13758.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536425,22451,Silk Purse Babushka Red,6,,3.35,13758.0,United Kingdom,False,False,,,,,,,20.1,,Sale,True,Other
536425,22449,Silk Purse Babushka Pink,6,,3.35,13758.0,United Kingdom,False,False,,,,,,,20.1,,Sale,True,Other
536425,22768,Family Photo Frame Cornice,2,,9.95,13758.0,United Kingdom,False,False,,,,,,,19.9,,Sale,True,Other
536425,22829,Sweetheart Wire Wall Tidy,2,,9.95,13758.0,United Kingdom,False,False,,,,,,,19.9,,Sale,True,Other
536425,22961,Jam Making Set Printed,12,,1.45,13758.0,United Kingdom,False,False,,,,,,,17.4,,Sale,True,Other
536437,21154,Red Retrospot Oven Glove,200,,1.06,13694.0,United Kingdom,False,False,,,,,,,212.0,,Sale,True,Other
536437,22189,Cream Heart Card Holder,72,,3.39,13694.0,United Kingdom,False,False,,,,,,,244.08,,Sale,True,Home
536437,17021,Namaste Swagat Incense,600,,0.24,13694.0,United Kingdom,False,False,,,,,,,144.0,,Sale,True,Other
536437,22059,Ceramic Strawberry Design Mug,48,,1.25,13694.0,United Kingdom,False,False,,,,,,,60.0,,Sale,True,Kitchen
536437,22188,Black Heart Card Holder,36,,3.39,13694.0,United Kingdom,False,False,,,,,,,122.04,,Sale,True,Home
536437,84678,Classical Rose Small Vase,48,,1.25,13694.0,United Kingdom,False,False,,,,,,,60.0,,Sale,True,Other
536446,85172,Hyacinth Bulb T-Light Candles,32,,0.42,15983.0,United Kingdom,False,False,,,,,,,13.44,,Sale,False,Home
536446,22142,Christmas Craft White Fairy,2,,1.45,15983.0,United Kingdom,False,False,,,,,,,2.9,,Sale,False,Other
536446,22144,Christmas Craft Little Friends,2,,2.1,15983.0,United Kingdom,False,False,,,,,,,4.2,,Sale,False,Other
536446,21591,Cosy Hour Cigar Box Matches,6,,1.25,15983.0,United Kingdom,False,False,,,,,,,7.5,,Sale,False,Other
536446,22480,Red Tea Towel Classic Design,12,,1.25,15983.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Other
536446,22294,Heart Filigree Dove Small,48,,1.25,15983.0,United Kingdom,False,False,,,,,,,60.0,,Sale,False,Other
536446,21156,Retrospot Childrens Apron,1,,1.95,15983.0,United Kingdom,False,False,,,,,,,1.95,,Sale,False,Other
536446,10133,Colouring Pencils Brown Tube,5,,0.85,15983.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Stationery
536446,72800E,4 Ivory Dinner Candles Silver Flock,6,,2.55,15983.0,United Kingdom,False,False,,,,,,,15.299999999999999,,Sale,False,Home
536446,22294,Heart Filigree Dove Small,24,,1.25,15983.0,United Kingdom,False,False,,,,,,,30.0,,Sale,False,Other
536446,84836,Zinc Metal Heart Decoration,12,,1.25,15983.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Other
536446,20774,Green Fern Notebook,2,,1.65,15983.0,United Kingdom,False,False,,,,,,,3.3,,Sale,False,Stationery
536446,20773,Blue Paisley Notebook,2,,1.65,15983.0,United Kingdom,False,False,,,,,,,3.3,,Sale,False,Stationery
536446,20777,Chrysanthemum Notebook,2,,1.65,15983.0,United Kingdom,False,False,,,,,,,3.3,,Sale,False,Stationery
536446,16016,Large Chinese Style Scissor,10,,0.85,15983.0,United Kingdom,False,False,,,,,,,8.5,,Sale,False,Other
536446,16014,Small Chinese Style Scissor,10,,0.42,15983.0,United Kingdom,False,False,,,,,,,4.2,,Sale,False,Other
536446,21890,S/6 Wooden Skittles In Cotton Bag,2,,2.95,15983.0,United Kingdom,False,False,,,,,,,5.9,,Sale,False,Bags
536446,21891,Traditional Wooden Skipping Rope,2,,1.25,15983.0,United Kingdom,False,False,,,,,,,2.5,,Sale,False,Other
536446,22619,Set Of 6 Soldier Skittles,8,,3.75,15983.0,United Kingdom,False,False,,,,,,,30.0,,Sale,False,Other
536446,22620,4 Traditional Spinning Tops,6,,1.25,15983.0,United Kingdom,False,False,,,,,,,7.5,,Sale,False,Other
536446,84347,Rotating Silver Angels T-Light Hldr,12,,2.55,15983.0,United Kingdom,False,False,,,,,,,30.599999999999998,,Sale,False,Home
536446,85169B,Black Love Bird Candle,24,,1.25,15983.0,United Kingdom,False,False,,,,,,,30.0,,Sale,False,Home
536446,21156,Retrospot Childrens Apron,3,,1.95,15983.0,United Kingdom,False,False,,,,,,,5.85,,Sale,False,Other
536446,21651,Hanging Glass Etched Tealight,6,,1.65,15983.0,United Kingdom,False,False,,,,,,,9.899999999999999,,Sale,False,Home
536446,84625C,Blue New Baroque Candlestick Candle,10,,2.95,15983.0,United Kingdom,False,False,,,,,,,29.5,,Sale,False,Home
536446,22618,Cooking Set Retrospot,2,,9.95,15983.0,United Kingdom,False,False,,,,,,,19.9,,Sale,False,Other
536446,21586,Kings Choice Giant Tube Matches,4,,2.55,15983.0,United Kingdom,False,False,,,,,,,10.2,,Sale,False,Other
536446,21587,Cosy Hour Giant Tube Matches,4,,2.55,15983.0,United Kingdom,False,False,,,,,,,10.2,,Sale,False,Other
536446,22152,Place Setting White Star,24,,0.42,15983.0,United Kingdom,False,False,,,,,,,10.08,,Sale,False,Other
536446,85172,Hyacinth Bulb T-Light Candles,16,,0.42,15983.0,United Kingdom,False,False,,,,,,,6.72,,Sale,False,Home
536446,84754,S/15 Silver Glass Baubles In Bag,24,,1.25,15983.0,United Kingdom,False,False,,,,,,,30.0,,Sale,False,Bags
536460,22670,French Wc Sign Blue Metal,12,,1.25,14849.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536460,21586,Kings Choice Giant Tube Matches,12,,2.55,14849.0,United Kingdom,False,False,,,,,,,30.599999999999998,,Sale,True,Other
536460,84992,72 Sweetheart Fairy Cake Cases,24,,0.55,14849.0,United Kingdom,False,False,,,,,,,13.200000000000001,,Sale,True,Other
536460,84879,Assorted Colour Bird Ornament,24,,1.69,14849.0,United Kingdom,False,False,,,,,,,40.56,,Sale,True,Other
536460,84849B,Fairy Soap Soap Holder,12,,1.69,14849.0,United Kingdom,False,False,,,,,,,20.28,,Sale,True,Home
536460,22927,Green Giant Garden Thermometer,2,,5.95,14849.0,United Kingdom,False,False,,,,,,,11.9,,Sale,True,Other
536460,22926,Ivory Giant Garden Thermometer,4,,5.95,14849.0,United Kingdom,False,False,,,,,,,23.8,,Sale,True,Other
536460,22925,Blue Giant Garden Thermometer,2,,5.95,14849.0,United Kingdom,False,False,,,,,,,11.9,,Sale,True,Other
536460,21977,Pack Of 60 Pink Paisley Cake Cases,24,,0.55,14849.0,United Kingdom,False,False,,,,,,,13.200000000000001,,Sale,True,Other
536460,21485,Retrospot Heart Hot Water Bottle,6,,4.95,14849.0,United Kingdom,False,False,,,,,,,29.700000000000003,,Sale,True,Other
536460,21484,Chick Grey Hot Water Bottle,8,,3.45,14849.0,United Kingdom,False,False,,,,,,,27.6,,Sale,True,Other
536460,21259,Victorian Sewing Box Small,2,,5.95,14849.0,United Kingdom,False,False,,,,,,,11.9,,Sale,True,Other
536460,21257,Victorian Sewing Box Medium,2,,7.95,14849.0,United Kingdom,False,False,,,,,,,15.9,,Sale,True,Other
536460,21121,Set/10 Red Polkadot Party Candles,24,,1.25,14849.0,United Kingdom,False,False,,,,,,,30.0,,Sale,True,Home
536463,82552,Washroom Metal Sign,12,,1.45,14849.0,United Kingdom,False,False,,,,,,,17.4,,Sale,True,Other
536464,90200B,Black Sweetheart Bracelet,2,,4.25,17968.0,United Kingdom,False,False,,,,,,,8.5,,Sale,False,Other
536464,90059B,Diamante Hair Grip Pack/2 Black Dia,2,,1.65,17968.0,United Kingdom,False,False,,,,,,,3.3,,Sale,False,Other
536464,90185C,Black Diamante Expandable Ring,2,,4.25,17968.0,United Kingdom,False,False,,,,,,,8.5,,Sale,False,Other
536464,90059E,Diamante Hair Grip Pack/2 Ruby,3,,1.65,17968.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,False,Other
536464,90059C,Diamante Hair Grip Pack/2 Montana,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Other
536464,90200C,Blue Sweetheart Bracelet,1,,4.25,17968.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Other
536464,90200D,Pink Sweetheart Bracelet,3,,4.25,17968.0,United Kingdom,False,False,,,,,,,12.75,,Sale,False,Other
536464,90200A,Purple Sweetheart Bracelet,1,,4.25,17968.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Other
536464,22386,Jumbo Bag Pink Polkadot,1,,1.95,17968.0,United Kingdom,False,False,,,,,,,1.95,,Sale,False,Bags
536464,85099B,Jumbo Bag Red Retrospot,1,,1.95,17968.0,United Kingdom,False,False,,,,,,,1.95,,Sale,False,Bags
536464,84879,Assorted Colour Bird Ornament,8,,1.69,17968.0,United Kingdom,False,False,,,,,,,13.52,,Sale,False,Other
536464,22086,Paper Chain Kit 50'S Christmas,1,,2.95,17968.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Stationery
536464,22737,Ribbon Reel Christmas Present,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Gift
536464,21260,First Aid Tin,1,,3.25,17968.0,United Kingdom,False,False,,,,,,,3.25,,Sale,False,Other
536464,22744,Make Your Own Monsoon Card Kit,2,,2.95,17968.0,United Kingdom,False,False,,,,,,,5.9,,Sale,False,Gift
536464,21985,Pack Of 12 Hearts Design Tissues,1,,0.29,17968.0,United Kingdom,False,False,,,,,,,0.29,,Sale,False,Other
536464,21980,Pack Of 12 Red Retrospot Tissues,1,,0.29,17968.0,United Kingdom,False,False,,,,,,,0.29,,Sale,False,Other
536464,22988,Soldiers Egg Cup,1,,1.25,17968.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536464,22297,Heart Ivory Trellis Small,1,,1.25,17968.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536464,22294,Heart Filigree Dove Small,1,,1.25,17968.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536464,22295,Heart Filigree Dove Large,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Other
536464,22813,Pack 3 Boxes Bird Pannetone,2,,1.95,17968.0,United Kingdom,False,False,,,,,,,3.9,,Sale,False,Other
536464,22812,Pack 3 Boxes Christmas Pannetone,6,,1.95,17968.0,United Kingdom,False,False,,,,,,,11.7,,Sale,False,Other
536464,22197,Small Popcorn Holder,5,,0.85,17968.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Home
536464,21977,Pack Of 60 Pink Paisley Cake Cases,1,,0.55,17968.0,United Kingdom,False,False,,,,,,,0.55,,Sale,False,Other
536464,22619,Set Of 6 Soldier Skittles,1,,3.75,17968.0,United Kingdom,False,False,,,,,,,3.75,,Sale,False,Other
536464,16258A,Swirly Circular Rubbers In Bag,1,,0.42,17968.0,United Kingdom,False,False,,,,,,,0.42,,Sale,False,Bags
536464,21992,Vintage Paisley Stationery Set,1,,2.95,17968.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Other
536464,22910,Paper Chain Kit Vintage Christmas,1,,2.95,17968.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Stationery
536464,21124,Set/10 Blue Polkadot Party Candles,1,,1.25,17968.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Home
536464,22735,Ribbon Reel Socks And Mittens,2,,1.65,17968.0,United Kingdom,False,False,,,,,,,3.3,,Sale,False,Gift
536464,22952,60 Cake Cases Vintage Christmas,2,,0.55,17968.0,United Kingdom,False,False,,,,,,,1.1,,Sale,False,Other
536464,22945,Christmas Metal Tags Assorted,6,,0.85,17968.0,United Kingdom,False,False,,,,,,,5.1,,Sale,False,Other
536464,21816,Christmas Tree T-Light Holder,2,,1.45,17968.0,United Kingdom,False,False,,,,,,,2.9,,Sale,False,Home
536464,21815,Star T-Light Holder,4,,1.45,17968.0,United Kingdom,False,False,,,,,,,5.8,,Sale,False,Home
536464,21814,Heart T-Light Holder,2,,1.45,17968.0,United Kingdom,False,False,,,,,,,2.9,,Sale,False,Home
536464,10125,Mini Funky Design Tapes,2,,0.85,17968.0,United Kingdom,False,False,,,,,,,1.7,,Sale,False,Other
536464,22810,Set Of 6 T-Lights Snowmen,1,,2.95,17968.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Home
536464,22573,Star Wooden Christmas Decoration,1,,0.85,17968.0,United Kingdom,False,False,,,,,,,0.85,,Sale,False,Other
536464,22577,Wooden Heart Christmas Scandinavian,1,,0.85,17968.0,United Kingdom,False,False,,,,,,,0.85,,Sale,False,Other
536464,22603,Christmas Retrospot Tree Wood,2,,0.85,17968.0,United Kingdom,False,False,,,,,,,1.7,,Sale,False,Other
536464,22809,Set Of 6 T-Lights Santa,1,,2.95,17968.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Home
536464,20878,Set/9 Christmas T-Lights Scented,1,,1.25,17968.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Home
536464,20866,Blue Rose Fabric Mirror,1,,1.25,17968.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536464,85095,Three Canvas Luggage Tags,1,,1.95,17968.0,United Kingdom,False,False,,,,,,,1.95,,Sale,False,Other
536464,22333,Retrospot Party Bag + Sticker Set,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Bags
536464,22557,Plasters In Tin Vintage Paisley,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Other
536464,21584,Retrospot Small Tube Matches,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Other
536464,22866,Hand Warmer Scotty Dog Design,1,,2.1,17968.0,United Kingdom,False,False,,,,,,,2.1,,Sale,False,Other
536464,22731,3D Christmas Stamps Stickers,2,,1.25,17968.0,United Kingdom,False,False,,,,,,,2.5,,Sale,False,Other
536464,22866,Hand Warmer Scotty Dog Design,3,,2.1,17968.0,United Kingdom,False,False,,,,,,,6.300000000000001,,Sale,False,Other
536464,22558,Clothes Pegs Retrospot Pack 24,2,,1.49,17968.0,United Kingdom,False,False,,,,,,,2.98,,Sale,False,Other
536464,22956,36 Foil Heart Cake Cases,1,,2.1,17968.0,United Kingdom,False,False,,,,,,,2.1,,Sale,False,Other
536464,22582,Pack Of 6 Sweetie Gift Boxes,1,,2.55,17968.0,United Kingdom,False,False,,,,,,,2.55,,Sale,False,Other
536464,21212,Pack Of 72 Retrospot Cake Cases,1,,0.55,17968.0,United Kingdom,False,False,,,,,,,0.55,,Sale,False,Other
536464,21212,Pack Of 72 Retrospot Cake Cases,2,,0.55,17968.0,United Kingdom,False,False,,,,,,,1.1,,Sale,False,Other
536464,22585,Pack Of 6 Birdy Gift Tags,3,,1.25,17968.0,United Kingdom,False,False,,,,,,,3.75,,Sale,False,Other
536464,21121,Set/10 Red Polkadot Party Candles,1,,1.25,17968.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Home
536464,21122,Set/10 Pink Polkadot Party Candles,1,,1.25,17968.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Home
536464,22759,Set Of 3 Notebooks In Parcel,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Stationery
536464,21815,Star T-Light Holder,1,,1.45,17968.0,United Kingdom,False,False,,,,,,,1.45,,Sale,False,Home
536464,85231B,Cinammon Set Of 9 T-Lights,3,,0.85,17968.0,United Kingdom,False,False,,,,,,,2.55,,Sale,False,Home
536464,85231G,Orange Scented Set/9 T-Lights,5,,0.85,17968.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Home
536464,22082,Ribbon Reel Stripes Design,5,,1.65,17968.0,United Kingdom,False,False,,,,,,,8.25,,Sale,False,Gift
536464,22500,Set Of 2 Tins Jardin De Provence,2,,4.95,17968.0,United Kingdom,False,False,,,,,,,9.9,,Sale,False,Other
536464,22742,Make Your Own Playtime Card Kit,1,,2.95,17968.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Gift
536464,21329,Dinosaurs Writing Set,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Other
536464,21328,Balloons Writing Set,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Other
536464,21327,Skulls Writing Set,1,,1.65,17968.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Other
536464,21738,Cosy Slipper Shoes Small Red,1,,2.95,17968.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Other
536464,48173C,Doormat Black Flock,1,,7.95,17968.0,United Kingdom,False,False,,,,,,,7.95,,Sale,False,Other
536464,85099C,Jumbo Bag Baroque Black White,1,,1.95,17968.0,United Kingdom,False,False,,,,,,,1.95,,Sale,False,Bags
536464,22960,Jam Making Set With Jars,1,,4.25,17968.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Other
536464,85231G,Orange Scented Set/9 T-Lights,1,,0.85,17968.0,United Kingdom,False,False,,,,,,,0.85,,Sale,False,Home
536464,85231B,Cinammon Set Of 9 T-Lights,2,,0.85,17968.0,United Kingdom,False,False,,,,,,,1.7,,Sale,False,Home
536464,72818,Christmas Decoupage Candle,1,,0.85,17968.0,United Kingdom,False,False,,,,,,,0.85,,Sale,False,Home
536464,21814,Heart T-Light Holder,8,,1.45,17968.0,United Kingdom,False,False,,,,,,,11.6,,Sale,False,Home
536464,22441,Grow Your Own Basil In Enamel Mug,1,,2.1,17968.0,United Kingdom,False,False,,,,,,,2.1,,Sale,False,Kitchen
536464,22312,Office Mug Warmer Polkadot,1,,2.95,17968.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Kitchen
536464,22197,Small Popcorn Holder,6,,0.85,17968.0,United Kingdom,False,False,,,,,,,5.1,,Sale,False,Home
